X,Y,Nr_Id,Specia,Diametru,Inaltime,Stare_Viab,Grad_Intre,Risc,Protejat,Data,Tip,Sp_Verde,Localitate,Strada,icon_url
24.2286915979776,45.6400566561001,"1",Arin,"11","5,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286955085771,45.6400837231847,"2",Arin,"8","5,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.228616945266,45.6402161406335,"3",Arin,"11","7,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2286331072217,45.6401829501175,"4",Arin,"16","7,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2287491876287,45.640203265679,"5",Arin,"20","9,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287264705926,45.6402459260982,"6",Salcie,"11","5,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.228642439093,45.6402829133115,"7",Arin,"9","4,3","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2287093211378,45.6403249287271,"8",Corcodus,"14","6,4","4","1",Nu,Nu,26 iulie- 10 august,Pom,"79",Talmacel,,./1.png
24.2285341873247,45.6403380125661,"9",Arin,"15","6,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"81",Talmacel,,./0.png
24.2286762110414,45.6403965623458,"10",Arin,"15","9,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2286851837466,45.6404189065751,"11",Arin,"9","3,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2287734381864,45.6404122434129,"12",Salcam,"14","8,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.228765506154,45.6404958152393,"13",Arin,"12","4,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2288049415771,45.6405351409499,"14",Arin,"10","6,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2288627920688,45.6405072402372,"15",Salcam,"20","11,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2289276584771,45.6406438839554,"16",Salcam,"15","8,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2289405524154,45.6406925441818,"17",Salcam,"13","7,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2288120787129,45.6406130561837,"18",Arin,"15","7,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2288983981177,45.640539529459,"19",Arin,"16","8,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2289086923793,45.6406214720783,"20",Arin,"22","9,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2290493305937,45.6407248280302,"21",Nuc,"23","8","4","1",Nu,Da,26 iulie- 10 august,Pom,"80",Talmacel,,./1.png
24.2289851493844,45.6406680589285,"22",Salcie,"19","10,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.229064300141,45.6406842537267,"23",Salcam,"23","7,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2291512287177,45.6407123731088,"24",Salcam,"11","7,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2291782762801,45.6407441035552,"25",Salcam,"13","9,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2292226170855,45.6407641833805,"26",Salcam,"13","8,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2291885791478,45.6407995063618,"27",Arin,"18","3,4","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2293039770005,45.6408436024384,"28",Arin,"14","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2293624460197,45.6408745439872,"29",Arin,"14","8,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2294187108133,45.640837759874,"30",Plop,"11","5,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2296174257165,45.6408912917805,"31",Corcodus,"21","6","3","1",Nu,Nu,26 iulie- 10 august,Pom,"79",Talmacel,,./1.png
24.2294538881298,45.6408571226468,"32",Corcodus,"19","6,5","3","1",Nu,Nu,26 iulie- 10 august,Pom,"79",Talmacel,,./1.png
24.2294955619908,45.6409280236778,"33",Nuc,"48","10,7","3","1",Nu,Da,26 iulie- 10 august,Pom,"80",Talmacel,,./1.png
24.2295693224948,45.640988190963,"34",Arin,"15","7,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2295881155171,45.6410342174793,"35",Salcie,"9","5,1","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2297038737389,45.6410098153623,"36",Salcie,"12","6,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2299878571761,45.6411560658772,"37",Arin,"21","10,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"76",Talmacel,,./0.png
24.2298814243686,45.6411867683188,"38",Corcodus,"23","8,7","4","1",Nu,Nu,26 iulie- 10 august,Pom,"78",Talmacel,,./1.png
24.2298914764013,45.6411306269196,"39",Corcodus,"21","8,7","4","1",Nu,Nu,26 iulie- 10 august,Pom,"77",Talmacel,,./1.png
24.2298544073732,45.6411008318784,"40",Corcodus,"19","7,3","4","1",Nu,Nu,26 iulie- 10 august,Pom,"77",Talmacel,,./1.png
24.2298225857866,45.6411567008558,"41",Tei,"27","8,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"78",Talmacel,,./0.png
24.2297938047536,45.6411212032038,"42",Tei,"23","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"78",Talmacel,,./0.png
24.2298051403784,45.6411711309571,"43",Pin,"9","5,2","4","1",Nu,Nu,26 iulie- 10 august,Conifer,"78",Talmacel,,./2.png
24.2298862843631,45.6411707771313,"44",Tuia,"8","4,6","4","1",Nu,Nu,26 iulie- 10 august,Ornamental,"78",Talmacel,,./3.png
24.2304784803211,45.6417660429527,"45",Mar,"32","7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2304448806314,45.6417174933657,"46",Nuc,"29","8,8","4","1",Nu,Da,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2304226655923,45.6417496417209,"47",Nuc,"7,8","7,2","3","1",Nu,Da,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2304471768002,45.6418361870218,"48",Nuc,"49","10,5","4","1",Nu,Da,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2304117135582,45.6416634384238,"49",Arin,"24","12,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2306152108919,45.6418681961879,"50",Corcodus,"24","7,7","4","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2305952419839,45.6418906916624,"51",Corcodus,"16","6,9","3","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2305699822415,45.641938919798,"52",Corcodus,"17","4,6","4","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2306284490576,45.6419961501316,"53",Salcam,"15","8,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2306614876858,45.641981601167,"54",Salcam,"12","6,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2306762779863,45.6420222619682,"55",Salcie,"76","12,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.23071523687,45.6419924800589,"56",Arin,"21","8,3","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2307409264768,45.6420452325184,"57",Corcodus,"19","6,2","3","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2307984024215,45.6420706583422,"58",Corcodus,"15","4,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"74",Talmacel,,./1.png
24.2306888810341,45.6419622569153,"59",Arin,"18","7,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2307311408726,45.6419520266137,"60",Arin,"19","7,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.230778633523,45.6419766338808,"61",Arin,"22","7,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"75",Talmacel,,./0.png
24.2308535000097,45.6420720207941,"62",Corcodus,"14","3,6","3","1",Nu,Nu,26 iulie- 10 august,Pom,"75",Talmacel,,./1.png
24.2310596169869,45.6420756773347,"63",Arin,"13","4,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"74",Talmacel,,./0.png
24.2314290408317,45.6421027080358,"64",Salcie,"26","9,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"71",Talmacel,,./0.png
24.2314825981974,45.6421015672316,"65",Salcie,"23","9,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"71",Talmacel,,./0.png
24.2315400642377,45.6421277437401,"66",Paltin,"8","3,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"71",Talmacel,,./0.png
24.2317790819541,45.642137618808,"67",Dud,"34","8,9","3","1",Nu,Nu,26 iulie- 10 august,Pom,"69",Talmacel,,./1.png
24.2318503099026,45.6421493662007,"68",Dud,"14","6,7","4","1",Nu,Nu,26 iulie- 10 august,Pom,"69",Talmacel,,./1.png
24.2319473591011,45.6421522741755,"69",Corcodus,"16","6,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"66",Talmacel,,./1.png
24.231974446672,45.6421552109989,"70",Corcodus,"18","6,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"66",Talmacel,,./1.png
24.2320015102248,45.6421599002843,"71",Corcodus,"13","6,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"66",Talmacel,,./1.png
24.2320224822549,45.6421663011136,"72",Corcodus,"14","6,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"66",Talmacel,,./1.png
24.2319986995095,45.6421305873618,"73",Par,"14","4,1","4","1",Nu,Nu,26 iulie- 10 august,Pom,"67",Talmacel,,./1.png
24.232153832805,45.6421666860974,"74",Nuc,"53","10","4","1",Nu,Da,26 iulie- 10 august,Pom,"66",Talmacel,,./1.png
24.2326209950304,45.642042143436,"75",Nuc,"36","10,4","4","1",Nu,Da,26 iulie- 10 august,Pom,"64",Talmacel,,./1.png
24.2333306069289,45.6422215417317,"76",Arin,"44","18","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"61",Talmacel,,./0.png
24.2338572236531,45.6421631362956,"77",Salcie,"56","18","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"60",Talmacel,,./0.png
24.2337612809535,45.6421902094447,"78",Arin,"29","16","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"59",Talmacel,,./0.png
24.2337978646094,45.6423364952749,"79",Cires,"43","15,6","3","2",Nu,Nu,26 iulie- 10 august,Pom,"58",Talmacel,,./1.png
24.2337366252261,45.6422889911104,"80",Salcam,"59","15","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"59",Talmacel,,./0.png
24.2343616916999,45.6428019181536,"81",Nuc,"30","8,8","4","2",Nu,Da,26 iulie- 10 august,Pom,"56",Talmacel,,./1.png
24.2348203999616,45.6428119995864,"82",Frasin,"22","7,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"54",Talmacel,,./0.png
24.2348800273468,45.6427646642596,"83",Nuc,"21","6,8","3","2",Nu,Da,26 iulie- 10 august,Pom,"54",Talmacel,,./1.png
24.2347456456922,45.6428595868314,"84",Par,"10","2,6","2","2",Nu,Nu,26 iulie- 10 august,Pom,"55",Talmacel,,./1.png
24.2349156663082,45.6433059565977,"85",Corcodus,"23","5,4","3","2",Nu,Nu,26 iulie- 10 august,Pom,"48",Talmacel,,./1.png
24.2352896562927,45.6435091447151,"86",Nuc,"42","9,4","3","2",Nu,Da,26 iulie- 10 august,Pom,"46",Talmacel,,./1.png
24.2353239971664,45.6435822346382,"87",Mar,"35","7","3","2",Exista,Nu,26 iulie- 10 august,Pom,"46",Talmacel,,./1.png
24.2353951519072,45.6437564731311,"88",Nuc,"49","10,1","3","2",Exista,Da,26 iulie- 10 august,Pom,"45",Talmacel,,./1.png
24.2347160403991,45.6437959775687,"89",Salcie,"24","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2346479523988,45.6437632215246,"90",Salcie,"46","7,7","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2345335545247,45.6436713158776,"91",Salcie,"22","8,2","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2344424356494,45.6436521755632,"92",Salcie,"55","12,2","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2341858916581,45.643629139271,"93",Pin,"14","7,7","3","1",Nu,Nu,26 iulie- 10 august,Conifer,"107",Talmacel,,./2.png
24.2338530687253,45.6435427518199,"94",Salcie,"65","11,2","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2338801635774,45.6436050894691,"95",Salcie,"26","7,9","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"107",Talmacel,,./0.png
24.2336340987115,45.6435900461775,"96",Salcie,"80","9,3","2","2",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2334712689493,45.6435985129642,"97",Salcie,"69","6,7","1","2",Nu,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2331938154465,45.6435734192574,"98",Salcie,"58","11,2","2","2",Exista,Nu,26 iulie- 10 august,Foioasa,"104",Talmacel,,./0.png
24.2330565990259,45.643531934361,"99",Nuc,"44","11,2","3","1",Nu,Da,26 iulie- 10 august,Pom,"103",Talmacel,,./1.png
24.2325308327263,45.6430869798344,"100",Salcam,"23","7,5","2","2",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.2324709996044,45.6431072840583,"101",Salcam,"44","6,5","2","2",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.232099512959,45.6430231793012,"102",Salcam,"31","8,1","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.2323197228081,45.6431241147611,"103",Nuc,"63","13,2","4","1",Nu,Da,26 iulie- 10 august,Pom,"95",Talmacel,,./1.png
24.2322217899664,45.6431334695643,"104",Salcam,"27","11,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.2321418608404,45.6431314283948,"105",Salcam,"21","10,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.2320882131543,45.6430870005158,"106",Salcam,"16","8,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"95",Talmacel,,./0.png
24.2294619261922,45.6430494808741,"107",Arin,"14","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2294812803787,45.643064210957,"108",Arin,"13","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2294334773121,45.64303132872,"109",Arin,"11","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2294605616489,45.6430189257938,"110",Arin,"9","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2295118579231,45.643026533767,"111",Arin,"15","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.229479226942,45.6430373295208,"112",Arin,"13","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2295091081781,45.6430447925958,"113",Arin,"13","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2294876701614,45.6430203610942,"114",Arin,"12","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2294198741573,45.6430704782727,"115",Salcam,"16","7,7","3","1",Exista,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2294074807104,45.6430891725946,"116",Arin,"9","6,5","4","1",Exista,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2293589536499,45.6430878427094,"117",Salcam,"12","6,9","1","4",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2293474267351,45.6430694872705,"118",Salcam,"9","6,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2292797904679,45.6430041822028,"119",Nuc,"18","7,2","4","1",Nu,Da,26 iulie- 10 august,Pom,"83",Talmacel,,./1.png
24.2293495167612,45.6429953901774,"120",Arin,"44","5,5","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2292292936683,45.6430130753666,"121",Arin,"12","7,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2292004981168,45.6429970748329,"122",Arin,"15","8,2","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.229235749688,45.642988110455,"123",Arin,"13","7,6","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2292287080413,45.6430332073449,"124",Nuc,"15","6,7","3","1",Nu,Da,26 iulie- 10 august,Pom,"83",Talmacel,,./1.png
24.2292061885956,45.6430321888612,"125",Arin,"10","7,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2291807256288,45.6430207577048,"126",Arin,"11","7,5","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2291519003018,45.6430069221123,"127",Arin,"10","7,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2291990081555,45.6430605037909,"128",Arin,"11","8,1","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2293038483303,45.643071696112,"129",Corcodus,"20","6,5","3","1",Exista,Nu,26 iulie- 10 august,Pom,"82",Talmacel,,./1.png
24.2292170518724,45.643075865808,"130",Arin,"14","7,2","3","1",Exista,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2292538612941,45.6430671540066,"131",Arin,"13","6,5","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2292668860549,45.6430859677533,"132",Arin,"12","6,5","3","1",Exista,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2292328996449,45.6430914963714,"133",Arin,"22","4","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2291735940075,45.6430693122624,"134",Arin,"19","10","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2291355128619,45.643053795049,"135",Arin,"16","8,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2290829322331,45.6430053726674,"136",Arin,"19","10","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2291231652686,45.6430764821818,"137",Salcie,"38","4,9","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2290523694295,45.6430592277447,"138",Salcie,"40","5,2","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2289297200257,45.6429970552824,"139",Salcie,"32","4,7","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2289077393088,45.6429861402896,"140",Salcie,"30","4","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2288933641171,45.6429672647661,"141",Salcie,"32","5,5","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.228872460379,45.642947960957,"142",Salcie,"38","4,7","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.228824040379,45.642901250957,"143",Salcie,"26","4","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2289229028649,45.6428958572961,"144",Arin,"17","9,9","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2288744064002,45.6428404462354,"145",Arin,"19","8,9","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"83",Talmacel,,./0.png
24.2287383396091,45.6427676669222,"146",Arin,"12","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2287694296897,45.642816951141,"147",Arin,"13","7,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2287451091859,45.6427945029826,"148",Arin,"12","7,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"82",Talmacel,,./0.png
24.2287665817362,45.642686736428,"149",Arin,"14","7,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287346351159,45.6426737509004,"150",Arin,"13","6,8","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287397115905,45.6426572340149,"151",Arin,"18","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287177892266,45.6426528556137,"152",Arin,"12","6,7","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287024196955,45.6426802928574,"153",Arin,"11","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286815324545,45.6426603507068,"154",Arin,"16","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287398968126,45.6426026798027,"155",Arin,"12","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287185891945,45.6426178544641,"156",Arin,"10","7,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2287056329957,45.6426024477402,"157",Arin,"10","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.228691054633,45.6425983429873,"158",Arin,"11","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286596254577,45.6425996323651,"159",Arin,"17","6,3","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286524262016,45.6426232907746,"160",Arin,"12","6,3","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286683744813,45.642638249502,"161",Arin,"13","6,3","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2286107117463,45.6424708582444,"162",Arin,"13","7,4","4","1",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2285699351903,45.6423992249126,"163",Salcie,"15","6,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2285949589399,45.6424224290015,"164",Salcie,"21","6,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2285616450233,45.6423791386867,"165",Salcie,"23","7,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2285184603791,45.6423285409572,"166",Salcie,"21","7,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2284818083593,45.6423445467119,"167",Salcie,"33","6,7","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2284342991754,45.6423211902527,"168",Frasin,"17","6,8","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"79",Talmacel,,./0.png
24.2284273594269,45.6423844883196,"169",Salcie,"32","7,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2284521882269,45.6423959234551,"170",Salcie,"31","7,2","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2284330166987,45.6424143213742,"171",Salcie,"29","7,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2284742099919,45.6424038343059,"172",Salcie,"30","7,1","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2284918591719,45.6424182253004,"173",Salcie,"14","7,1","4","2",Nu,Nu,26 iulie- 10 august,Foioasa,"80",Talmacel,,./0.png
24.2333265331896,45.6436306473715,"174",Frasin,"47","11","3","2",Exista,Nu,26 iulie- 10 august,Foioasa,"105",Talmacel,,./0.png
24.2336392808684,45.6436512466601,"175",Salcie,"55","9,4","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"106",Talmacel,,./0.png
24.2348365941833,45.6444221691263,"176",Neidentificat,"74","5,9","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"110",Talmacel,,./0.png
24.2349211030112,45.6442540406732,"177",Salcam,"23","7,9","3","1",Nu,Nu,26 iulie- 10 august,Foioasa,"108",Talmacel,,./0.png
24.2349612817784,45.6442655775039,"178",Salcam,"20","5,5","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"108",Talmacel,,./0.png
24.2350192937468,45.6442259071017,"179",Nuc,"17","7,1","4","1",Nu,Da,26 iulie- 10 august,Pom,"108",Talmacel,,./1.png
24.2349610895627,45.644201229664,"180",Nuc,"67","7,5","2","1",Nu,Da,26 iulie- 10 august,Pom,"108",Talmacel,,./1.png
24.2350067301476,45.6441787520789,"181",Dud,"23","8,2","3","1",Nu,Nu,26 iulie- 10 august,Pom,"108",Talmacel,,./1.png
24.2350324176284,45.6441013081727,"182",Dud,"28","8,1","3","2",Nu,Nu,26 iulie- 10 august,Pom,"108",Talmacel,,./1.png
24.2349691947098,45.6440520602091,"183",Salcam,"29","10,3","3","2",Nu,Nu,26 iulie- 10 august,Foioasa,"108",Talmacel,,./0.png
24.235597967114,45.6447197779895,"184",Dud,"21","6,7","3","1",Nu,Nu,26 iulie- 10 august,Pom,"111",Talmacel,,./1.png
24.2356560149812,45.6447036428172,"185",Nuc,"54","10,5","2","1",Nu,Da,26 iulie- 10 august,Pom,"111",Talmacel,,./1.png
24.2357391809973,45.6446779115375,"186",Nuc,"42","9,8","4","1",Nu,Da,26 iulie- 10 august,Pom,"111",Talmacel,,./1.png
24.2355885954011,45.6437322334569,"187",Nuc,"11","4,7","4","2",Nu,Da,26 iulie- 10 august,Pom,"43",Talmacel,,./1.png
24.2356178357127,45.6437344327329,"188",Corcodus,"13","4,7","4","1",Nu,Nu,26 iulie- 10 august,Pom,"43",Talmacel,,./1.png
